season,player_name,position,current_team,destination_team,current_standing,destination_standing,player_rating,destination_player_rating,team_improvement,player_gap,acceptance_score,recommendation_score
2025,Alex Sarr,C,Washington Wizards,Philadelphia 76ers,29,26,0.184,0.849,0.554,0.665,0.905,0.694
2025,Alex Sarr,C,Washington Wizards,New Orleans Pelicans,29,27,0.184,0.363,0.276,0.179,0.974,0.555
2025,Alex Sarr,C,Washington Wizards,Charlotte Hornets,29,28,0.184,1.081,0.228,0.897,0.874,0.487
2025,Alex Sarr,C,Washington Wizards,Utah Jazz,29,30,0.184,1.536,0.073,1.352,0.816,0.37
2025,Alondes Williams,SG,Detroit Pistons,Oklahoma City Thunder,14,1,2.249,1.265,1.644,0,1,1.386
2025,Alondes Williams,SG,Detroit Pistons,Cleveland Cavaliers,14,2,2.249,1.342,1.313,0,1,1.188
2025,Alondes Williams,SG,Detroit Pistons,Boston Celtics,14,3,2.249,0.808,1.215,0,1,1.129
2025,Alondes Williams,SG,Detroit Pistons,Houston Rockets,14,4,2.249,0.724,0.731,0,1,0.838
2025,Alondes Williams,SG,Detroit Pistons,New York Knicks,14,5,2.249,0.807,0.623,0,1,0.774
2025,Alondes Williams,SG,Detroit Pistons,Los Angeles Clippers,14,9,2.249,1.026,0.502,0,1,0.701
2025,Alondes Williams,SG,Detroit Pistons,Indiana Pacers,14,6,2.249,0.275,0.464,0,1,0.679
2025,Alondes Williams,SG,Detroit Pistons,Denver Nuggets,14,8,2.249,0.812,0.45,0,1,0.67
2025,Alondes Williams,SG,Detroit Pistons,Minnesota Timberwolves,14,10,2.249,1.353,0.443,0,1,0.666
2025,Alondes Williams,SG,Detroit Pistons,Los Angeles Lakers,14,7,2.249,1.047,0.373,0,1,0.624
2025,Alondes Williams,SG,Detroit Pistons,Memphis Grizzlies,14,13,2.249,0.996,0.266,0,1,0.559
2025,Alondes Williams,SG,Detroit Pistons,Golden State Warriors,14,12,2.249,0.448,0.25,0,1,0.55
2025,Alondes Williams,SG,Detroit Pistons,Milwaukee Bucks,14,11,2.249,0.683,0.237,0,1,0.542
2025,Alperen Şengün,C,Houston Rockets,Oklahoma City Thunder,4,1,0.807,1.018,0.913,0.21,0.969,0.936
2025,Alperen Şengün,C,Houston Rockets,Cleveland Cavaliers,4,2,0.807,0.96,0.582,0.152,0.977,0.74
2025,Alperen Şengün,C,Houston Rockets,Boston Celtics,4,3,0.807,0.929,0.484,0.122,0.982,0.683
2025,Amen Thompson,SF,Houston Rockets,Oklahoma City Thunder,4,1,1.573,0.332,0.913,0,1,0.948
2025,Amen Thompson,SF,Houston Rockets,Cleveland Cavaliers,4,2,1.573,0.475,0.582,0,1,0.749
2025,Amen Thompson,SF,Houston Rockets,Boston Celtics,4,3,1.573,1.283,0.484,0,1,0.69
2025,Amir Coffey,SG,Los Angeles Clippers,Oklahoma City Thunder,9,1,0.107,1.265,1.142,1.159,0.84,1.021
2025,Amir Coffey,SG,Los Angeles Clippers,Cleveland Cavaliers,9,2,0.107,1.342,0.811,1.235,0.831,0.819
2025,Amir Coffey,SG,Los Angeles Clippers,Boston Celtics,9,3,0.107,0.808,0.712,0.701,0.9,0.787
2025,Amir Coffey,SG,Los Angeles Clippers,Houston Rockets,9,4,0.107,0.724,0.228,0.617,0.912,0.502
2025,Amir Coffey,SG,Los Angeles Clippers,New York Knicks,9,5,0.107,0.807,0.121,0.7,0.9,0.433
2025,Andre Drummond,C,Philadelphia 76ers,Oklahoma City Thunder,26,1,-0.069,1.018,3.024,1.087,0.85,2.154
2025,Andre Drummond,C,Philadelphia 76ers,Cleveland Cavaliers,26,2,-0.069,0.96,2.693,1.029,0.857,1.958
2025,Andre Drummond,C,Philadelphia 76ers,Boston Celtics,26,3,-0.069,0.929,2.594,0.998,0.861,1.901
2025,Andre Drummond,C,Philadelphia 76ers,Houston Rockets,26,4,-0.069,0.807,2.11,0.877,0.877,1.617
2025,Andre Drummond,C,Philadelphia 76ers,New York Knicks,26,5,-0.069,1.332,2.003,1.402,0.81,1.526
2025,Andre Drummond,C,Philadelphia 76ers,Indiana Pacers,26,6,-0.069,0.754,1.844,0.824,0.884,1.46
2025,Andre Drummond,C,Philadelphia 76ers,Los Angeles Clippers,26,9,-0.069,1.266,1.882,1.335,0.819,1.457
2025,Andre Drummond,C,Philadelphia 76ers,Minnesota Timberwolves,26,10,-0.069,1.008,1.823,1.077,0.851,1.434
2025,Andre Drummond,C,Philadelphia 76ers,Denver Nuggets,26,8,-0.069,1.827,1.83,1.897,0.752,1.399
2025,Andre Drummond,C,Philadelphia 76ers,Golden State Warriors,26,12,-0.069,-0.087,1.63,0,1,1.378
2025,Andre Drummond,C,Philadelphia 76ers,Los Angeles Lakers,26,7,-0.069,1.908,1.752,1.977,0.743,1.349
2025,Andre Drummond,C,Philadelphia 76ers,Memphis Grizzlies,26,13,-0.069,0.773,1.645,0.842,0.881,1.34
2025,Andre Drummond,C,Philadelphia 76ers,Milwaukee Bucks,26,11,-0.069,0.498,1.617,0.568,0.918,1.338
2025,Andre Drummond,C,Philadelphia 76ers,Detroit Pistons,26,14,-0.069,0.988,1.38,1.057,0.853,1.169
2025,Andre Drummond,C,Philadelphia 76ers,Orlando Magic,26,15,-0.069,0.455,1.199,0.524,0.924,1.089
2025,Andre Drummond,C,Philadelphia 76ers,Atlanta Hawks,26,16,-0.069,0.616,1.041,0.685,0.902,0.985
2025,Andre Drummond,C,Philadelphia 76ers,Sacramento Kings,26,17,-0.069,1.198,1.073,1.267,0.827,0.974
2025,Andre Drummond,C,Philadelphia 76ers,Miami Heat,26,20,-0.069,0.612,0.915,0.682,0.903,0.91
2025,Andre Drummond,C,Philadelphia 76ers,Chicago Bulls,26,18,-0.069,0.827,0.919,0.896,0.874,0.901
2025,Andre Drummond,C,Philadelphia 76ers,Dallas Mavericks,26,19,-0.069,1.114,0.89,1.183,0.837,0.869
2025,Andre Drummond,C,Philadelphia 76ers,Phoenix Suns,26,21,-0.069,0.34,0.62,0.409,0.94,0.748
2025,Andre Drummond,C,Philadelphia 76ers,Portland Trail Blazers,26,22,-0.069,0.7,0.624,0.77,0.891,0.731
2025,Andre Drummond,C,Philadelphia 76ers,San Antonio Spurs,26,23,-0.069,2.35,0.526,2.419,0.696,0.594
2025,Andre Drummond,C,Philadelphia 76ers,Toronto Raptors,26,24,-0.069,0.899,0.343,0.968,0.865,0.552
2025,Andre Drummond,C,Philadelphia 76ers,Brooklyn Nets,26,25,-0.069,0.443,0.058,0.512,0.926,0.405
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Oklahoma City Thunder,11,1,-0.386,1.265,1.406,1.651,0.781,1.156
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Cleveland Cavaliers,11,2,-0.386,1.342,1.075,1.728,0.772,0.954
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Boston Celtics,11,3,-0.386,0.808,0.977,1.194,0.836,0.921
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Houston Rockets,11,4,-0.386,0.724,0.493,1.11,0.847,0.635
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,New York Knicks,11,5,-0.386,0.807,0.386,1.193,0.836,0.566
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Indiana Pacers,11,6,-0.386,0.275,0.227,0.661,0.906,0.498
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Los Angeles Clippers,11,9,-0.386,1.026,0.265,1.412,0.809,0.482
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Denver Nuggets,11,8,-0.386,0.812,0.213,1.198,0.836,0.462
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Minnesota Timberwolves,11,10,-0.386,1.353,0.206,1.739,0.77,0.432
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Los Angeles Lakers,11,7,-0.386,1.047,0.135,1.433,0.807,0.404
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Golden State Warriors,11,12,-0.386,0.448,0.013,0.834,0.882,0.361
2025,Andre Jackson Jr.,SG,Milwaukee Bucks,Memphis Grizzlies,11,13,-0.386,0.996,0.028,1.381,0.813,0.342
2025,Andrew Nembhard,SG,Indiana Pacers,Oklahoma City Thunder,6,1,0.275,1.265,1.18,0.991,0.862,1.053
2025,Andrew Nembhard,SG,Indiana Pacers,Cleveland Cavaliers,6,2,0.275,1.342,0.849,1.067,0.852,0.85
2025,Andrew Nembhard,SG,Indiana Pacers,Boston Celtics,6,3,0.275,0.808,0.75,0.533,0.923,0.819
2025,Andrew Nembhard,SG,Indiana Pacers,Houston Rockets,6,4,0.275,0.724,0.266,0.449,0.935,0.534
2025,Andrew Nembhard,SG,Indiana Pacers,New York Knicks,6,5,0.275,0.807,0.159,0.532,0.923,0.465
2025,Andrew Nembhard,SG,Indiana Pacers,Los Angeles Clippers,6,9,0.275,1.026,0.038,0.751,0.893,0.38
2025,Andrew Wiggins,SF,Miami Heat,Oklahoma City Thunder,20,1,1.143,0.332,2.108,0,1,1.665
2025,Andrew Wiggins,SF,Miami Heat,Cleveland Cavaliers,20,2,1.143,0.475,1.777,0,1,1.466
2025,Andrew Wiggins,SF,Miami Heat,Boston Celtics,20,3,1.143,1.283,1.679,0.14,0.979,1.399
2025,Andrew Wiggins,SF,Golden State Warriors,Oklahoma City Thunder,12,1,0.891,0.332,1.394,0,1,1.236
2025,Andrew Wiggins,SF,Miami Heat,Houston Rockets,20,4,1.143,1.573,1.195,0.43,0.938,1.092
2025,Andrew Wiggins,SF,Miami Heat,New York Knicks,20,5,1.143,0.764,1.088,0,1,1.053
2025,Andrew Wiggins,SF,Golden State Warriors,Cleveland Cavaliers,12,2,0.891,0.475,1.063,0,1,1.038
2025,Andrew Wiggins,SF,Miami Heat,Los Angeles Clippers,20,9,1.143,1.392,0.967,0.249,0.963,0.965
2025,Andrew Wiggins,SF,Miami Heat,Indiana Pacers,20,6,1.143,0.534,0.929,0,1,0.957
2025,Andrew Wiggins,SF,Golden State Warriors,Boston Celtics,12,3,0.891,1.283,0.964,0.392,0.943,0.956
2025,Andrew Wiggins,SF,Miami Heat,Denver Nuggets,20,8,1.143,0.927,0.915,0,1,0.949
2025,Andrew Wiggins,SF,Miami Heat,Minnesota Timberwolves,20,10,1.143,-0.433,0.908,0,1,0.945
2025,Andrew Wiggins,SF,Miami Heat,Los Angeles Lakers,20,7,1.143,2.119,0.837,0.976,0.864,0.848
2025,Andrew Wiggins,SF,Miami Heat,Milwaukee Bucks,20,11,1.143,0.667,0.702,0,1,0.821
2025,Andrew Wiggins,SF,Miami Heat,Golden State Warriors,20,12,1.143,1.484,0.714,0.341,0.95,0.809
2025,Andrew Wiggins,SF,Miami Heat,Detroit Pistons,20,14,1.143,0.84,0.464,0,1,0.679
2025,Andrew Wiggins,SF,Golden State Warriors,Houston Rockets,12,4,0.891,1.573,0.481,0.682,0.903,0.649
2025,Andrew Wiggins,SF,Golden State Warriors,New York Knicks,12,5,0.891,0.764,0.373,0,1,0.624
2025,Andrew Wiggins,SF,Miami Heat,Orlando Magic,20,15,1.143,1.486,0.284,0.343,0.95,0.55
2025,Andrew Wiggins,SF,Golden State Warriors,Indiana Pacers,12,6,0.891,0.534,0.214,0,1,0.529
2025,Andrew Wiggins,SF,Golden State Warriors,Los Angeles Clippers,12,9,0.891,1.392,0.252,0.501,0.928,0.522
2025,Andrew Wiggins,SF,Golden State Warriors,Denver Nuggets,12,8,0.891,0.927,0.2,0.036,0.995,0.518
2025,Andrew Wiggins,SF,Golden State Warriors,Minnesota Timberwolves,12,10,0.891,-0.433,0.193,0,1,0.516
2025,Andrew Wiggins,SF,Miami Heat,Sacramento Kings,20,17,1.143,1.064,0.157,0,1,0.494
2025,Andrew Wiggins,SF,Miami Heat,Atlanta Hawks,20,16,1.143,1.882,0.125,0.739,0.895,0.433
2025,Andrew Wiggins,SF,Golden State Warriors,Los Angeles Lakers,12,7,0.891,2.119,0.123,1.228,0.832,0.406
2025,Andrew Wiggins,SF,Miami Heat,Chicago Bulls,20,18,1.143,1.234,0.004,0.091,0.986,0.397
2025,Anfernee Simons,SG,Portland Trail Blazers,Oklahoma City Thunder,22,1,0.782,1.265,2.4,0.483,0.93,1.812
2025,Anfernee Simons,SG,Portland Trail Blazers,Cleveland Cavaliers,22,2,0.782,1.342,2.069,0.56,0.919,1.609
2025,Anfernee Simons,SG,Portland Trail Blazers,Boston Celtics,22,3,0.782,0.808,1.97,0.026,0.996,1.581
2025,Anfernee Simons,SG,Portland Trail Blazers,Houston Rockets,22,4,0.782,0.724,1.487,0,1,1.292
2025,Anfernee Simons,SG,Portland Trail Blazers,New York Knicks,22,5,0.782,0.807,1.379,0.025,0.996,1.226
2025,Anfernee Simons,SG,Portland Trail Blazers,Los Angeles Clippers,22,9,0.782,1.026,1.258,0.244,0.964,1.141
2025,Anfernee Simons,SG,Portland Trail Blazers,Indiana Pacers,22,6,0.782,0.275,1.22,0,1,1.132
2025,Anfernee Simons,SG,Portland Trail Blazers,Denver Nuggets,22,8,0.782,0.812,1.206,0.03,0.996,1.122
2025,Anfernee Simons,SG,Portland Trail Blazers,Minnesota Timberwolves,22,10,0.782,1.353,1.199,0.571,0.918,1.087
2025,Anfernee Simons,SG,Portland Trail Blazers,Los Angeles Lakers,22,7,0.782,1.047,1.129,0.265,0.961,1.062
2025,Anfernee Simons,SG,Portland Trail Blazers,Golden State Warriors,22,12,0.782,0.448,1.006,0,1,1.004
2025,Anfernee Simons,SG,Portland Trail Blazers,Memphis Grizzlies,22,13,0.782,0.996,1.022,0.213,0.969,1
2025,Anfernee Simons,SG,Portland Trail Blazers,Milwaukee Bucks,22,11,0.782,0.683,0.993,0,1,0.996
2025,Anfernee Simons,SG,Portland Trail Blazers,Detroit Pistons,22,14,0.782,2.249,0.756,1.467,0.803,0.775
2025,Anfernee Simons,SG,Portland Trail Blazers,Orlando Magic,22,15,0.782,0.142,0.576,0,1,0.745
2025,Anfernee Simons,SG,Portland Trail Blazers,Sacramento Kings,22,17,0.782,0.908,0.449,0.126,0.981,0.662
2025,Anfernee Simons,SG,Portland Trail Blazers,Atlanta Hawks,22,16,0.782,1.001,0.417,0.219,0.968,0.637
2025,Anfernee Simons,SG,Portland Trail Blazers,Chicago Bulls,22,18,0.782,0.842,0.295,0.059,0.991,0.574
2025,Anfernee Simons,SG,Portland Trail Blazers,Miami Heat,22,20,0.782,1.223,0.292,0.441,0.936,0.549
2025,Anfernee Simons,SG,Portland Trail Blazers,Dallas Mavericks,22,19,0.782,1.335,0.266,0.553,0.92,0.528
2025,Anthony Black,PG,Orlando Magic,Oklahoma City Thunder,15,1,-0.134,1.646,1.824,1.78,0.766,1.401
2025,Anthony Black,PG,Orlando Magic,Cleveland Cavaliers,15,2,-0.134,0.908,1.493,1.042,0.855,1.238
2025,Anthony Black,PG,Orlando Magic,Boston Celtics,15,3,-0.134,0.432,1.395,0.566,0.919,1.204
2025,Anthony Black,PG,Orlando Magic,Houston Rockets,15,4,-0.134,0.457,0.911,0.591,0.915,0.913
2025,Anthony Black,PG,Orlando Magic,New York Knicks,15,5,-0.134,1.105,0.804,1.239,0.83,0.814
2025,Anthony Black,PG,Orlando Magic,Minnesota Timberwolves,15,10,-0.134,0.2,0.624,0.334,0.951,0.755
2025,Anthony Black,PG,Orlando Magic,Los Angeles Clippers,15,9,-0.134,1.03,0.683,1.164,0.84,0.745
2025,Anthony Black,PG,Orlando Magic,Denver Nuggets,15,8,-0.134,0.822,0.631,0.956,0.866,0.725
2025,Anthony Black,PG,Orlando Magic,Indiana Pacers,15,6,-0.134,1.379,0.645,1.513,0.797,0.706
2025,Anthony Black,PG,Orlando Magic,Los Angeles Lakers,15,7,-0.134,1.252,0.553,1.387,0.812,0.657
2025,Anthony Black,PG,Orlando Magic,Memphis Grizzlies,15,13,-0.134,0.849,0.446,0.983,0.863,0.613
2025,Anthony Black,PG,Orlando Magic,Golden State Warriors,15,12,-0.134,1.025,0.43,1.159,0.84,0.594
2025,Anthony Black,PG,Orlando Magic,Milwaukee Bucks,15,11,-0.134,1.065,0.418,1.199,0.835,0.585
2025,Anthony Black,PG,Orlando Magic,Detroit Pistons,15,14,-0.134,1.099,0.18,1.233,0.831,0.441
2025,Anthony Davis,PF,Dallas Mavericks,Oklahoma City Thunder,19,1,1.939,0.795,2.134,0,1,1.68
2025,Anthony Davis,PF,Dallas Mavericks,Cleveland Cavaliers,19,2,1.939,1.717,1.803,0,1,1.482
2025,Anthony Davis,PF,Dallas Mavericks,Boston Celtics,19,3,1.939,1.509,1.705,0,1,1.423
2025,Anthony Davis,C,Los Angeles Lakers,Oklahoma City Thunder,7,1,1.908,1.018,1.271,0,1,1.163
2025,Anthony Davis,PF,Dallas Mavericks,Houston Rockets,19,4,1.939,0.863,1.221,0,1,1.132
2025,Anthony Davis,PF,Dallas Mavericks,New York Knicks,19,5,1.939,0.825,1.113,0,1,1.068
2025,Anthony Davis,PF,Dallas Mavericks,Los Angeles Clippers,19,9,1.939,-0.25,0.992,0,1,0.995
2025,Anthony Davis,PF,Dallas Mavericks,Indiana Pacers,19,6,1.939,0.96,0.955,0,1,0.973
2025,Anthony Davis,PF,Dallas Mavericks,Denver Nuggets,19,8,1.939,0.4,0.941,0,1,0.964
2025,Anthony Davis,C,Los Angeles Lakers,Cleveland Cavaliers,7,2,1.908,0.96,0.94,0,1,0.964
2025,Anthony Davis,PF,Dallas Mavericks,Minnesota Timberwolves,19,10,1.939,0.731,0.933,0,1,0.96
2025,Anthony Davis,PF,Dallas Mavericks,Los Angeles Lakers,19,7,1.939,0.286,0.863,0,1,0.918
2025,Anthony Davis,C,Los Angeles Lakers,Boston Celtics,7,3,1.908,0.929,0.842,0,1,0.905
2025,Anthony Davis,PF,Dallas Mavericks,Memphis Grizzlies,19,13,1.939,0.525,0.756,0,1,0.853
2025,Anthony Davis,PF,Dallas Mavericks,Golden State Warriors,19,12,1.939,0.698,0.74,0,1,0.844
2025,Anthony Davis,PF,Dallas Mavericks,Milwaukee Bucks,19,11,1.939,2.524,0.728,0.585,0.916,0.803
2025,Anthony Davis,PF,Dallas Mavericks,Detroit Pistons,19,14,1.939,0.573,0.49,0,1,0.694
2025,Anthony Davis,C,Los Angeles Lakers,Houston Rockets,7,4,1.908,0.807,0.358,0,1,0.615
2025,Anthony Davis,PF,Dallas Mavericks,Orlando Magic,19,15,1.939,1.217,0.31,0,1,0.586
2025,Anthony Davis,C,Los Angeles Lakers,New York Knicks,7,5,1.908,1.332,0.251,0,1,0.55
2025,Anthony Davis,PF,Dallas Mavericks,Sacramento Kings,19,17,1.939,0.523,0.183,0,1,0.51
2025,Anthony Davis,PF,Dallas Mavericks,Atlanta Hawks,19,16,1.939,0.235,0.151,0,1,0.491
2025,Anthony Davis,C,Los Angeles Lakers,Los Angeles Clippers,7,9,1.908,1.266,0.13,0,1,0.478
2025,Anthony Davis,C,Los Angeles Lakers,Indiana Pacers,7,6,1.908,0.754,0.092,0,1,0.455
2025,Anthony Davis,C,Los Angeles Lakers,Denver Nuggets,7,8,1.908,1.827,0.078,0,1,0.447
2025,Anthony Davis,C,Los Angeles Lakers,Minnesota Timberwolves,7,10,1.908,1.008,0.071,0,1,0.442
2025,Anthony Davis,PF,Dallas Mavericks,Chicago Bulls,19,18,1.939,0.411,0.029,0,1,0.418
2025,Anthony Davis,PF,Dallas Mavericks,Miami Heat,19,20,1.939,0.861,0.026,0,1,0.415
2025,Anthony Edwards,SG,Minnesota Timberwolves,Oklahoma City Thunder,10,1,1.353,1.265,1.201,0,1,1.12
2025,Anthony Edwards,SG,Minnesota Timberwolves,Cleveland Cavaliers,10,2,1.353,1.342,0.87,0,1,0.922
2025,Anthony Edwards,SG,Minnesota Timberwolves,Boston Celtics,10,3,1.353,0.808,0.771,0,1,0.863
2025,Anthony Edwards,SG,Minnesota Timberwolves,Houston Rockets,10,4,1.353,0.724,0.287,0,1,0.572
2025,Anthony Edwards,SG,Minnesota Timberwolves,New York Knicks,10,5,1.353,0.807,0.18,0,1,0.508
2025,Anthony Edwards,SG,Minnesota Timberwolves,Los Angeles Clippers,10,9,1.353,1.026,0.059,0,1,0.435
2025,Anthony Edwards,SG,Minnesota Timberwolves,Indiana Pacers,10,6,1.353,0.275,0.021,0,1,0.413
2025,Anthony Edwards,SG,Minnesota Timberwolves,Denver Nuggets,10,8,1.353,0.812,0.007,0,1,0.404
2025,Anthony Gill,PF,Washington Wizards,Oklahoma City Thunder,29,1,-0.87,0.795,3.577,1.665,0.779,2.458
2025,Anthony Gill,PF,Washington Wizards,Cleveland Cavaliers,29,2,-0.87,1.717,3.246,2.587,0.678,2.219
2025,Anthony Gill,PF,Washington Wizards,Boston Celtics,29,3,-0.87,1.509,3.148,2.378,0.7,2.169
2025,Anthony Gill,PF,Washington Wizards,Houston Rockets,29,4,-0.87,0.863,2.664,1.733,0.771,1.907
2025,Anthony Gill,PF,Washington Wizards,New York Knicks,29,5,-0.87,0.825,2.557,1.695,0.775,1.844
2025,Anthony Gill,PF,Washington Wizards,Los Angeles Clippers,29,9,-0.87,-0.25,2.436,0.62,0.911,1.826
2025,Anthony Gill,PF,Washington Wizards,Denver Nuggets,29,8,-0.87,0.4,2.384,1.27,0.827,1.761
2025,Anthony Gill,PF,Washington Wizards,Indiana Pacers,29,6,-0.87,0.96,2.398,1.829,0.76,1.743
2025,Anthony Gill,PF,Washington Wizards,Minnesota Timberwolves,29,10,-0.87,0.731,2.377,1.601,0.787,1.741
2025,Anthony Gill,PF,Washington Wizards,Los Angeles Lakers,29,7,-0.87,0.286,2.306,1.156,0.841,1.72
2025,Anthony Gill,PF,Washington Wizards,Memphis Grizzlies,29,13,-0.87,0.525,2.199,1.394,0.811,1.644
2025,Anthony Gill,PF,Washington Wizards,Golden State Warriors,29,12,-0.87,0.698,2.183,1.568,0.79,1.626
2025,Anthony Gill,PF,Washington Wizards,Milwaukee Bucks,29,11,-0.87,2.524,2.171,3.394,0.601,1.543
2025,Anthony Gill,PF,Washington Wizards,Detroit Pistons,29,14,-0.87,0.573,1.933,1.443,0.805,1.482
2025,Anthony Gill,PF,Washington Wizards,Orlando Magic,29,15,-0.87,1.217,1.753,2.087,0.731,1.344
2025,Anthony Gill,PF,Washington Wizards,Sacramento Kings,29,17,-0.87,0.523,1.626,1.393,0.811,1.3
2025,Anthony Gill,PF,Washington Wizards,Atlanta Hawks,29,16,-0.87,0.235,1.594,1.104,0.847,1.296
2025,Anthony Gill,PF,Washington Wizards,Chicago Bulls,29,18,-0.87,0.411,1.473,1.281,0.825,1.214
2025,Anthony Gill,PF,Washington Wizards,Miami Heat,29,20,-0.87,0.861,1.469,1.731,0.771,1.19
2025,Anthony Gill,PF,Washington Wizards,Dallas Mavericks,29,19,-0.87,1.939,1.443,2.809,0.656,1.128
2025,Anthony Gill,PF,Washington Wizards,Portland Trail Blazers,29,22,-0.87,0.482,1.177,1.351,0.817,1.033
2025,Anthony Gill,PF,Washington Wizards,Phoenix Suns,29,21,-0.87,1.486,1.173,2.356,0.702,0.985
2025,Anthony Gill,PF,Washington Wizards,San Antonio Spurs,29,23,-0.87,0.484,1.08,1.354,0.816,0.975
2025,Anthony Gill,PF,Washington Wizards,Toronto Raptors,29,24,-0.87,1.283,0.897,2.153,0.724,0.828
2025,Anthony Gill,PF,Washington Wizards,Brooklyn Nets,29,25,-0.87,0.624,0.612,1.493,0.799,0.687
2025,Anthony Gill,PF,Washington Wizards,Philadelphia 76ers,29,26,-0.87,0.711,0.554,1.581,0.789,0.648
2025,Anthony Gill,PF,Washington Wizards,Charlotte Hornets,29,28,-0.87,0.956,0.228,1.826,0.76,0.441
2025,Anthony Gill,PF,Washington Wizards,New Orleans Pelicans,29,27,-0.87,1.672,0.276,2.542,0.683,0.439
2025,Anthony Gill,PF,Washington Wizards,Utah Jazz,29,30,-0.87,1.224,0.073,2.093,0.731,0.336
2025,Anton Watson,SF,New York Knicks,Oklahoma City Thunder,5,1,-1.064,0.332,1.021,1.396,0.811,0.937
2025,Anton Watson,SF,New York Knicks,Cleveland Cavaliers,5,2,-1.064,0.475,0.69,1.539,0.794,0.731
2025,Anton Watson,SF,New York Knicks,Boston Celtics,5,3,-1.064,1.283,0.591,2.348,0.703,0.636
2025,Anton Watson,SF,New York Knicks,Houston Rockets,5,4,-1.064,1.573,0.107,2.637,0.673,0.334
2025,Antonio Reeves,SG,New Orleans Pelicans,Oklahoma City Thunder,27,1,-0.081,1.265,3.302,1.347,0.817,2.308
2025,Antonio Reeves,SG,New Orleans Pelicans,Cleveland Cavaliers,27,2,-0.081,1.342,2.971,1.423,0.808,2.105
2025,Antonio Reeves,SG,New Orleans Pelicans,Boston Celtics,27,3,-0.081,0.808,2.872,0.89,0.875,2.073
2025,Antonio Reeves,SG,New Orleans Pelicans,Houston Rockets,27,4,-0.081,0.724,2.388,0.806,0.886,1.787
2025,Antonio Reeves,SG,New Orleans Pelicans,New York Knicks,27,5,-0.081,0.807,2.281,0.888,0.875,1.719
2025,Antonio Reeves,SG,New Orleans Pelicans,Indiana Pacers,27,6,-0.081,0.275,2.122,0.356,0.948,1.652
2025,Antonio Reeves,SG,New Orleans Pelicans,Los Angeles Clippers,27,9,-0.081,1.026,2.16,1.107,0.847,1.635
2025,Antonio Reeves,SG,New Orleans Pelicans,Denver Nuggets,27,8,-0.081,0.812,2.108,0.893,0.875,1.615
2025,Antonio Reeves,SG,New Orleans Pelicans,Minnesota Timberwolves,27,10,-0.081,1.353,2.101,1.435,0.806,1.583
2025,Antonio Reeves,SG,New Orleans Pelicans,Los Angeles Lakers,27,7,-0.081,1.047,2.03,1.129,0.844,1.556
2025,Antonio Reeves,SG,New Orleans Pelicans,Golden State Warriors,27,12,-0.081,0.448,1.908,0.53,0.924,1.514
2025,Antonio Reeves,SG,New Orleans Pelicans,Memphis Grizzlies,27,13,-0.081,0.996,1.923,1.077,0.851,1.494
2025,Antonio Reeves,SG,New Orleans Pelicans,Milwaukee Bucks,27,11,-0.081,0.683,1.895,0.764,0.892,1.494
2025,Antonio Reeves,SG,New Orleans Pelicans,Detroit Pistons,27,14,-0.081,2.249,1.658,2.331,0.705,1.277
2025,Antonio Reeves,SG,New Orleans Pelicans,Orlando Magic,27,15,-0.081,0.142,1.477,0.223,0.967,1.273
2025,Antonio Reeves,SG,New Orleans Pelicans,Sacramento Kings,27,17,-0.081,0.908,1.351,0.99,0.862,1.155
2025,Antonio Reeves,SG,New Orleans Pelicans,Atlanta Hawks,27,16,-0.081,1.001,1.319,1.082,0.85,1.131
2025,Antonio Reeves,SG,New Orleans Pelicans,Chicago Bulls,27,18,-0.081,0.842,1.197,0.923,0.871,1.066
2025,Antonio Reeves,SG,New Orleans Pelicans,Miami Heat,27,20,-0.081,1.223,1.193,1.305,0.822,1.045
2025,Antonio Reeves,SG,New Orleans Pelicans,Dallas Mavericks,27,19,-0.081,1.335,1.167,1.417,0.809,1.024
2025,Antonio Reeves,SG,New Orleans Pelicans,Portland Trail Blazers,27,22,-0.081,0.782,0.902,0.864,0.878,0.892
2025,Antonio Reeves,SG,New Orleans Pelicans,Phoenix Suns,27,21,-0.081,1.298,0.898,1.38,0.813,0.864
2025,Antonio Reeves,SG,New Orleans Pelicans,San Antonio Spurs,27,23,-0.081,0.668,0.804,0.749,0.894,0.84
2025,Antonio Reeves,SG,New Orleans Pelicans,Toronto Raptors,27,24,-0.081,0.479,0.621,0.56,0.919,0.74
2025,Antonio Reeves,SG,New Orleans Pelicans,Brooklyn Nets,27,25,-0.081,0.95,0.336,1.031,0.857,0.544
2025,Antonio Reeves,SG,New Orleans Pelicans,Philadelphia 76ers,27,26,-0.081,1.127,0.278,1.209,0.834,0.5
